"CityJet",\N,"WX","BCY","CITY-IRELAND","Ireland"
"Cityline Hungary",\N,"","CNB","CITYHUN","Hungary"
"Citylink Airlines",\N,"","HSR","HOOSIER","United States"
"City of Bangor",\N,"","XBG","","United States"
"Civair Airways",\N,"","CIW","CIVFLIGHT","South Africa"
"Civil Air Patrol South Carolina Wing",\N,"","BKR","BOX KAR","United States"
"Civil Air Transport",\N,"CT","CAT","Mandarin","Taiwan"
"Civil Aviation Authority",\N,"","CIA","CALIMERA","Slovakia"
"Civil Aviation Authority of New Zealand",\N,"","CIV","CIVAIR","New Zealand"
"Civil Aviation Inspectorate of the Czech Republic",\N,"","CBA","CALIBRA","Czech Republic"
"CKC Services",\N,"","CKC","","United States"
"Claessens International Limited",\N,"","FMC","CLAESSENS","United Kingdom"
"Clark Aviation",\N,"","CLK","CLARKAIR","United States"
"Clasair",\N,"","CSF","CALEDONIAN","United Kingdom"
"Clay Lacy Aviation",\N,"","CLY","CLAY-LACY","United States"
"Clickair",\N,\N,\N,\N,\N
"Click Air",\N,\N,\N,\N,\N
"Click Airways",\N,"","CGK","CLICK AIR","Kyrgyzstan"
"Click",\N,\N,\N,\N,\N
"Cloud 9 Air Charters",\N,"","CLZ","CLOUDLINE","South Africa"
"Clowes Estates Limited",\N,"","CLD","CLOWES","United Kingdom"
"Club 328",\N,"","SDJ","SPACEJET","United Kingdom"
"Club Air",\N,"6P","ISG","CLUBAIR","Italy"
"C&M Airways",\N,"","RWG","RED WING","United States"
"CM Stair",\N,"","CMZ","CEE-EM STAIRS","Mauritania"
"C N Air",\N,"","ORO","CAPRI","Spain"
"CNET",\N,"","CNT","KNET","France"
"COAPA AIR",\N,"","OAP","COAPA","Mexico"
"Coast Air",\N,"BX","CST","COAST CENTER","Norway"
"Coastal Air",\N,"DQ","","U.S. Virgin Islands","United States"
"Coastal Air Transport",\N,"","TCL","TRANS COASTAL","United States"
"Coastal Airways",\N,"","CNG","SID-AIR","United States"
"Coastal Travels",\N,"","CSV","COASTAL TRAVEL","Tanzania"
"Cohlmia Aviation",\N,"","CHL","COHLMIA","United States"
"Colaereos",\N,"","OLR","COLAEREOS","Ecuador"
"Colemill Enterprises",\N,"","CLE","COLEMILL","United States"
"Colgan Air",\N,"9L","CJC","COLGAN","United States"
"Colibri Aviation",\N,"","CAE","HUMMINGBIRD","Canada"
"Colt International",\N,"","CCX","","United States"
"Coltishall Flying Training Unit",\N,"","COH","COLT","United Kingdom"
"Columbia Airlines",\N,"","COL","COLAIR","Canada"
"Columbia Helicopters",\N,"","WCO","COLUMBIA HELI","United States"
"Columbus Air Transport",\N,"","KLR","KAY-LER","United States"
"Colvin Aviation",\N,"","GHP","GRASSHOPPER EX","United States"
"Comair",\N,"MN","CAW","COMMERCIAL","South Africa"
"Comair",\N,"OH","COM","COMAIR","United States"
"COMAV",\N,"","PDR","SPEEDSTER","Namibia"
"Comed Group",\N,"","CDE","COMEX","United Kingdom"
"Comeravia",\N,"","CVV","COMERAVIA","Venezuela"
"Comeravia",\N,\N,\N,\N,\N
"Comercial Aerea",\N,"","CRS","COMERCIAL AEREA","Mexico"
"Comet Airlines",\N,"","CMG","SUNSPY","Nigeria"
"Comfort Air",\N,"","FYN","FLYNN","Germany"
"Comlux Aviation",\N,"","CLA","COMLUX","Switzerland"
"Commair Aviation",\N,"","CMH","COMMODORE","United Kingdom"
"Commandement Du Transport Aerien Militaire Francais",\N,"","CTM","COTAM","France"
"Commander Air Charter",\N,"","CML","COMMANDAIR","Canada"
"Commander Mexicana",\N,"","CRM","COMMANDERMEX","Mexico"
"Commercial Aviation",\N,"","CMS","ACCESS","Canada"
"Commodore Aviation",\N,"","GAR","","Australia"
"Commonwealth Jet Service",\N,"","CJS","COMMONWEALTH","United States"
"CommutAir",\N,"C5","UCA","COMMUTAIR","United States"
"Comores Airlines",\N,"KR","CWK","CONTICOM","Comoros"
"Compagnia Generale Ripreseaeree",\N,"","CGR","COMPRIP","Italy"
"Compagnie Aerienne du Mali",\N,"","CMM","CAMALI","Mali"
"Compagnie de Bauxites de Guinee",\N,"","GIC","CEBEGE","Guinea"
"Compagnie Mauritanienne Des Transports",\N,"","CPM","","Mauritania"
"Compangnie Nationale Naganagani",\N,"","BFN","","Burkina Faso"
"Compania Aerea de Valencia",\N,"","AIF","","Spain"
"Compania Aerotecnicas Fotograficas",\N,"","ATF","AEROTECNICAS","Spain"
"Compania Boliviana de Transporte Aereo Privado Aerosur",\N,"","ASU"," S.A.","ASUR"
"Compania De Actividades Y Servicios De Aviacion",\N,"","LCT","STELLAIR","Spain"
"Compania de Servicios Aereos Tavisa",\N,"","TAV","TAVISA","Spain"
"Compania Ejecutiva",\N,"","EJV","EJECUTIVA","Mexico"
"Compania Helicopteros Del Sureste",\N,"","HSE","HELISURESTE","Spain"
"Compania Mexicana De Aeroplanos",\N,"","MDR","AEROPLANOS","Mexico"
"Compania Mexicargo",\N,"GJ","MXC","MEXICARGO","Mexico"
"Compania Transportes Aereos Del Sur",\N,"","HSS","TAS HELICOPTEROS","Spain"
"Company Flight",\N,"","CYF","COMPANY FLIGHT","Denmark"
"Compass Airlines",\N,"CP","CPZ","Compass Rose","United States"
"Compass International Airways",\N,"","CPS","COMPASS","United Kingdom"
"Compuflight Operations Service",\N,"","XCO","","United States"
"Compuserve Incorporated",\N,"","XCS","","United States"
"Conair Aviation",\N,"","CRC","CONAIR-CANADA","Canada"
"Concordavia",\N,"","COD","CONCORDAVIA","Ukraine"
"Condor Aero Services",\N,"","CNR","CONAERO","United States"
"Condor Berlin",\N,\N,\N,\N,\N
"Condor Flugdienst",\N,"DE","CFG","CONDOR","Germany"
"Condor",\N,"","CIB","CONDOR BERLIN","Germany"
"Condor",\N,\N,\N,\N,\N
"Confort Air",\N,"","COF","CONFORT","Canada"
"Congo Air",\N,"","CAK","","Bahamas"
"Congressional Air",\N,"","CGA","CONGRESSIONAL","United States"
"Conifair Aviation",\N,"","ROY","","Canada"
"Coningsby Flying Training Unit",\N,"","CBY","TYPHOON","United Kingdom"
"Connectair Charters",\N,"","BSN","BASTION","Canada"
"Conquest Airlines",\N,"","CAC","CONQUEST AIR","United States"
"Conroe Aviation Services",\N,"","CXO","CONROE AIR","United States"
"Consorcio Aviaxsa",\N,"6A","CHP","AVIACSA","Mexico"
"Consorcio Helitec",\N,"","VCH","CONSORCIO HELITEC","Venezuela"
"Constanta Airline",\N,"","UZA","CONSTANTA","Ukraine"
"Contactair",\N,"","KIS","CONTACTAIR","Germany"
"Contact Air",\N,\N,\N,\N,\N
"Contel ASC",\N,"","XCL","","United States"
"Continental Airlines",\N,"CO","COA","CONTINENTAL","United States"
"Continental Airways",\N,"PC","PVV","CONTAIR","Russia"
"Continental Connection (Colgan Air)",\N,\N,\N,\N,\N
"Continental Connection (SkyWest)",\N,\N,\N,\N,\N
"Continental Express (Chautauqua)",\N,\N,\N,\N,\N
"Continental Express (ExpressJet)",\N,\N,\N,\N,\N
"Continental Express",\N,"CO","","JETLINK","United States"
"Continental Lite",\N,\N,\N,\N,\N
"Continental Micronesia",\N,"CS","CMI","AIR MIKE","United States"
"Continental Oil",\N,"","CON","CONOCO","United States"
"Conviasa",\N,"V0","VCV","CONVIASA","Venezuela"
"Cook Inlet Aviation",\N,"","CKA","COOK-AIR","United States"
"Cooper Aerial Surveys",\N,"","SVY","SURVEYOR","United Kingdom"
"Copa Airlines",\N,"CM","CMP","COPA","Panama"
"Copenhagen Airtaxi",\N,"","CAT","AIRCAT","Denmark"
"Copper State Air Service",\N,"","COP","COPPER STATE","United States"
"Copterline",\N,"","AAQ","COPTERLINE","Finland"
"Coptrade Air Transport",\N,"","CCW","COPTRADE AIR","Sudan"
"Corendon Airlines",\N,"","CAI","CORENDON","Turkey"
"Coronado Aerolineas",\N,"","CRA","CORAL","Colombia"
"Corpac Canada",\N,"","CPB","PENTA","Canada"
"Corporacion Aereo Cencor",\N,"","CNC","CENCOR","Mexico"
"Corporacion Aeroangeles",\N,"","CPG","CORPORANG","Mexico"
"Corporacion Paraguaya De Aeronautica",\N,"","CGY","","Paraguay"
"Corporate Aircraft Company",\N,"","CPO","MOKAN","United States"
"Corporate Airlink",\N,"","COO","CORPORATE","Canada"
"Corporate Air",\N,"","CPR","CORPAIR","United States"
"Corporate Air",\N,"","CPT","AIR SPUR","United States"
"Corporate Aviation Services",\N,"","CKE","CHECKMATE","United States"
"Corporate Flight International",\N,"","VHT","VEGAS HEAT","United States"
"Corporate Flight Management",\N,"","VTE","VOLUNTEER","United States"
"Corporate Jets",\N,"","CJI","SEA JET","United States"
"Corsairfly",\N,"SS","CRL","CORSAIR","France"
"Corse-Mediterranee",\N,"XK","CCM","CORSICA","France"
"Cosmic Air",\N,"F5","COZ","COSMIC AIR","Nepal"
"Cottesmore Flying Training Unit",\N,"","COT","COTTESMORE","United Kingdom"
"Cougar Helicopters",\N,"","CHI","COUGAR","Canada"
"Coulson Flying Service",\N,"","MGB","MOCKINGBIRD","United Kingdom"
"Country Connection Airlines",\N,"","NSW","","Australia"
"Country International Airlines",\N,"","CIK","COUNTRY AIR","Kyrgyzstan"
"Courier Services",\N,"","CSD","DELIVERY","United States"
"Court Helicopters",\N,"","CUT","COURT AIR","South Africa"
"Coval Air",\N,"","CVL","COVAL","Canada"
"Cowi",\N,"","COW","COWI","Netherlands"
"Coyne Aviation",\N,"7C","COY","COYNE AIR","United Kingdom"
"Cranfield University",\N,"","CFD","AERONAUT","United Kingdom"
"Cranwell Flying Training Unit",\N,"","CWL","CRANWELL","United Kingdom"
"Cree Airways",\N,"","CRE","CREE AIR","Canada"
"Crelam",\N,"","ELM","CRELAM","Mexico"
"Crest Aviation",\N,"","CAN","CREST","United Kingdom"
"CRI Helicopters Mexico",\N,"","CRH","HELI-MEX","Mexico"
"Crimea Universal Avia",\N,"","KRM","TRANS UNIVERSAL","Ukraine"
"Croatia Airlines",\N,\N,\N,\N,\N
"Croatia Airlines",\N,"OU","CTN","CROATIA","Croatia"
"Croatian Air Force",\N,"","HRZ","CROATIAN AIRFORCE","Croatia"
"Cronus Airlines",\N,\N,\N,\N,\N
"Crossair Europe",\N,"QE","ECC","Cigogne","Switzerland"
"Crossair",\N,\N,\N,\N,\N
"CrossAir",\N,\N,\N,\N,\N
"Cross Aviation",\N,"","CRX","CROSSAIR","United Kingdom"
"Crow Executive Air",\N,"","CWX","CROW EXPRESS","United States"
"Crownair",\N,"","CRW","REGAL","Canada"
"Crown Air Systems",\N,"","CKR","CROWN AIR","United States"
"Crown Airways",\N,"","CRO","CROWN AIRWAYS","United States"
"Cruiser Linhas Aereas",\N,"","VCR","VOE CRUISER","Brazil"
"Cruzeiro Do Sul","","",\N,"","Brazil"
"Cryderman Air Service",\N,"","CTY","CENTURY","United States"
"Crystal Shamrock",\N,"","CYT","CRYSTAL-AIR","United States"
"CSA Air",\N,"","IRO","IRON AIR","United States"
"CSA Czech Airlines",\N,\N,\N,\N,\N
"CSE Aviation",\N,"","CSE","OXFORD","United Kingdom"
"C.S.P.",\N,"","RMU"," Societe","AIR-MAUR"
"CTK Network Aviation",\N,"","CTQ","CITYLINK","Ghana"
"Cubana de Aviación",\N,"CU","CUB","CUBANA","Cuba"
"Cubana",\N,\N,\N,\N,\N
"Cumberland Airways (Nicholson Air Service)",\N,"","CBL","CUMBERLAND","United States"
"Custom Air Transport",\N,"","CTT","CATT","United States"
"Cygnus Air",\N,"","RGN","CYGNUS AIR","Spain"
"Cyprair Tours",\N,"","CYC","CYPRAIR","Cyprus"
"Cypress Airlines",\N,"","CYS","SKYBIRD","Canada"
"Cyprus Airways",\N,"CY","CYP","CYPRUS","Cyprus"
"Cyprus Turkish Airlines",\N,"YK","","","Turkey"
"Czech Air Force",\N,"","CEF","CZECH AIR FORCE","Czech Republic"
"Czech Air Handling",\N,"","AHD","AIRHANDLING","Czech Republic"
"Czech Airlines","CSA Czech Airlines","OK","CSA","CSA-LINES","Czech Republic"
"Czech Government Flying Service",\N,"","CIE","CZECHIA","Czech Republic"
"Daallo Airlines",\N,"D3","DAO","DALO AIRLINES","Djibouti"
"Dagestan Airlines",\N,"N2","DAG","DAGAL","Russia"
"Dahla Airlines",\N,"","DHA","","Democratic Republic of Congo"
"Daimler Chrysler Aviation",\N,"","DCS","TWIN STAR","Germany"
"Daimler-Chrysler",\N,"","DCX","DAIMLER","United States"
"Daka",\N,"","DKA","","Kazakhstan"
"Dakota Norway","","",\N,"","Norway"
"Dala Air Services",\N,"","DLR","DALA AIR","Nigeria"
"Dalavia",\N,"H8","KHB","DALAVIA","Russia"
"Dallas Express Airlines",\N,"","DXP","DALLAS EXPRESS","United States"
"Damascene Airways",\N,"","DAS","AIRDAM","Syrian Arab Republic"
"Dan Air London",\N,\N,\N,\N,\N
"Dan Air",\N,\N,\N,\N,\N
"DanAir",\N,\N,\N,\N,\N
"Danbury Airways",\N,"","DSA","DANBURY AIRWAYS","United States"
"Dancopter",\N,"","DOP","DANCOPTER","Denmark"
"Danish Air Force",\N,"","DAF","DANISH AIRFORCE","Denmark"
"Danish Army",\N,"","DAR","DANISH ARMY","Denmark"
"Danish Navy",\N,"","DNY","DANISH NAVY","Denmark"
"Danu Oro Transportas",\N,"","DNU","DANU","Lithuania"
"DAP Helicopteros",\N,"","DHE","HELIDAP","Chile"
"Darta",\N,"","DRT","DARTA","France"
"Darwin Airline",\N,"0D","DWT","DARWIN","Switzerland"
"Darwin Airlines",\N,\N,\N,\N,\N
"Dasab Airlines",\N,"","DSQ","DASAB AIR","Uganda"
"DAS Air Cargo",\N,"WD","DSR","DAIRAIR","Uganda"
"DAS Airlines",\N,"","RKC","DAS CONGO","Democratic Republic of the Congo"
"Dash Air Charter",\N,"","DSH","DASH CHARTER","United States"
"Dash Aviation",\N,"","GOB","PILGRIM","United Kingdom"
"Dasnair",\N,"","DGX","DASNA","Switzerland"
"Dassault Aviation",\N,"","DAB","","France"
"Dassault Falcon Jet Corporation",\N,"","CVF","CLOVERLEAF","United States"
"Dassault Falcon Service",\N,"","DSO","DASSAULT","France"
"Data International",\N,"","DTN","DATA AIR","Sudan"
"DAT Danish Air Transport",\N,"DX","DTR","DANISH","Denmark"
"DAT Enterprise Limited",\N,"","ENT","DATENT","United Kingdom"
"Date Transformation Corp",\N,"","XDT","","United States"
"Dauair",\N,"D5","DAU","DAUAIR","Germany"
"David Crawshaw Consultants Limited",\N,"","DCO","","United Kingdom"
"Dawn Air",\N,"","DWN","DAWN AIR","United States"
"Daya Aviation",\N,"","DAY","DAYA","Sri Lanka"
"DayJet",\N,"","DJS","DAYJET","United States"
"dba",\N,"DI","BAG","SPEEDWAY","Germany"
"DB",\N,\N,\N,\N,\N
"D & D Aviation",\N,"","DDA","DUSTY","United States"
"Deadalos Flugtbetriebs",\N,"","IAY","IASON","Austria"
"Debonair",\N,\N,\N,\N,\N
"Decatur Aviation",\N,"","DAA","DECUR","United States"
"Deccan Aviation (Lanka)",\N,"","DLK","DEKKANLANKA","Sri Lanka"
"Deccan Aviation",\N,"","DKN","DECCAN","India"
"Deer Air",\N,\N,\N,\N,\N
"Deere and Company",\N,"","JDC","JOHN DEERE","United States"
"Deer Jet",\N,"","DER","DEER JET","China"
"De Havilland",\N,"","DHC","DEHAVILLAND","Canada"
"Delaware Skyways",\N,"","DWR","DELAWARE","United States"
"Delta Aerotaxi",\N,"","DEA","JET SERVICE","Italy"
"Delta Air Charter",\N,"","SNO","SNOWBALL","Canada"
"Delta Air Elite",\N,"","ELJ","ELITE JET","United States"
"Delta Air Lines",\N,"DL","DAL","DELTA","United States"
"Delta Connection",\N,\N,\N,\N,\N
"Delta Engineering Aviation",\N,"","KMB","KEMBLEJET","United Kingdom"
"Delta Express International",\N,"","DLI","DELTA EXPRESS","Ukraine"
"Delta State University",\N,"","DSU","DELTA STATE","United States"
"Denim Air",\N,"","DNM","DENIM","Netherlands"
"Denver Express",\N,"","FEC","FALCON EXPRESS","United States"
"Denver Jet",\N,"","DJT","DENVER JET","United States"
"Departmento De Agricultura De La Generalitat De Cataluna",\N,"","FGC","FORESTALES","Spain"
"DERA Boscombe Down",\N,"","BDN","GAUNTLET","United Kingdom"
"Deraya Air Taxi",\N,"","DRY","DERAYA","Indonesia"
"Desarrollo Milaz",\N,"","MIZ","MILAZ","Mexico"
"DESNA",\N,"","DSN","DESNA","Ukraine"
"Des R Cargo Express",\N,"","DRX","","Mauritania"
"Destiny Air Services",\N,"","DTY","DESTINY","Sierra Leone"
"DETA Air",\N,"","DET","SAMAL","Kazakhstan"
"Deutsche Bahn",\N,"2A","","","Germany"
"DeutscheBA",\N,\N,\N,\N,\N
"Deutsche Luftwaffe","","",\N,"","Germany"
"Deutsche Rettungsflugwacht",\N,"1I","AMB","CIVIL AIR AMBULANCE","Germany"
"Deutsches Zentrum fur Luft-und Raumfahrt EV",\N,"","LFO","LUFO","Germany"
"DFS UK Limited",\N,"","VLF","VOLANTE","United Kingdom"
"DGO Jet",\N,"","DGO","DGO JET","Mexico"
"DHL Aero Expreso",\N,"","DAE","YELLOW","Panama"
"DHL Air",\N,"","DHK","WORLD EXPRESS","United Kingdom"
"DHL Aviation",\N,"","DHV","WORLDSTAR","South Africa"
"DHL de Guatemala",\N,"L3","JOS","","Guatemala"
"DHL International",\N,"ES","DHX","DILMUN","Bahrain"
"Di Air",\N,"","DIS","DI AIR","Serbia"
"Diamond Aviation",\N,"","SPK","SPARKLE","United States"
"Didier Rousset Buy",\N,"","DRB","DIDIER","Chile"
"Digital Equipment Corporation",\N,"","DGT","DIGITAL","United States"
"Dinar",\N,"D7","RDN","AERO DINAR","Argentina"
"Diplomatic Freight Services",\N,"","DIP","DIPFREIGHT","United Kingdom"
"Direccion General de Aviacion Civil y Telecomunicasciones",\N,"","ENA","ENA","Spain"
"Direct Air",\N,"","DIA","BLUE SKY","United States"
"Direct Air trading as Midway Connection",\N,"","XAP","MID-TOWN","United States"
"Direct Flight",\N,"","DCT","","United Kingdom"
"Dirgantara Air Service",\N,"AW","DIR","DIRGANTARA","Indonesia"
"Discover Air",\N,"","DCV","DISCOVER","United States"
"Discovery Airways",\N,"DH","DVA","DISCOVERY AIRWAYS","United States"
"Dispatch Services",\N,"","XDS","","United States"
"Dix Aviation",\N,"","DIX","DIX FLIGHT","Germany"
"Dixie Airways",\N,"","DEE","TACAIR","United States"
"Djibouti Airlines",\N,"D8","DJB","DJIBOUTI AIR","Djibouti"
"D&K Aviation",\N,"","DNK","DIRECT JET","United States"
"DL",\N,\N,\N,\N,\N
"DLR",\N,"","GPL","GERMAN POLAR","Germany"
"Dniproavia",\N,"","UDN","DNIEPRO","Ukraine"
"DocFinity",\N,\N,\N,\N,\N
"Dolphin Express Airlines",\N,"","IXX","ISLAND EXPRESS","United States"
"Dome Petroleum",\N,"","DPL","DOME","Canada"
"Dominguez Toledo (Grupo Mayoral)",\N,"","MYO","MAYORAL","Spain"
"Dominicana de Aviación",\N,"DO","DOA","DOMINICANA","Dominican Republic"
"Domodedovo Airlines",\N,"E3","DMO","DOMODEDOVO","Russia"
"Donair Flying Club",\N,"","DON","DONAIR","United Kingdom"
"Don Avia",\N,"","DVB","DONSEBAI","Kazakhstan"
"DonAvia",\N,\N,\N,\N,\N
"DonbassAero",\N,"5D","UDC","DONBASS AERO","Ukraine"
"Donbassaero",\N,\N,\N,\N,\N
"Dorado Air",\N,"","DAD","DORADO AIR","Dominican Republic"
"Dornier Aviation Nigeria",\N,"","DAV","DANA AIR","Nigeria"
"Dornier",\N,"","DOR","DORNIER","Germany"
"Dos Mundos",\N,"","DOM","DOS MUNDOS","Dominican Republic"
"DOT LT",\N,\N,\N,\N,\N
"Dragonair",\N,"KA","HDA"," Hong Kong Dragon Airlines","DRAGON"
"Dreamcatcher Airways",\N,"","DCA","DREAM CATCHER","United Kingdom"
"Druk Air",\N,"KB","DRK","ROYAL BHUTAN","Bhutan"
"Drummond Island Air",\N,"","DRE","MICHIGAN","United States"
"DSWA",\N,"","RSK","REDSKIN","United States"
"Dubai Airwing",\N,"","DUB","DUBAI","United Arab Emirates"
"Dubrovnik Air",\N,"","DBK","SEAGULL","Croatia"
"Ducair",\N,"","DUK","LION KING","Luxembourg"
"Duchess of Britany (Jersey) Limited",\N,"","DBJ","DUCHESS","United Kingdom"
"Dun'Air",\N,"","DUN","DUNAIR","Mauritania"
"Duncan Aviation",\N,"","PHD","PANHANDLE","United States"
"Dunyaya Bakis Hava Tasimaciligi",\N,"","VVF","WORLDFOCUS","Turkey"
"Duo Airways",\N,"","DUO","FLY DUO","United Kingdom"
"Durango Jet",\N,"","DJE","DURANGO JET","Mexico"
"Dutch Antilles Express",\N,"","DNL","DUTCH ANTILLES","Netherlands Antilles"
"Dutchbird",\N,"","DBR","DUTCHBIRD","Netherlands"
"Dutch Caribbean Express",\N,"","DCE","DUTCH CARIBBEAN","Netherlands Antilles"
"Dwyer Aircraft Services",\N,"","DFS","DWYAIR","United States"
"Dynair Services",\N,"","XDY","","United States"
"Dynamair Aviation",\N,"","DNR","DYNAMAIR","Canada"
"Dynamic Air",\N,"","DYE","DYNAMIC","Netherlands"
"DY",\N,\N,\N,\N,\N
"EAA Escola De Aviacao Aerocondor",\N,"","EAD","AERO-ESCOLA","Portugal"
"EAE",\N,\N,\N,\N,\N
"Eagle Aero",\N,"","ICR","ICARUS FLIGHTS","United States"
"Eagle Air Company",\N,"","EGX","THAI EAGLE","Thailand"
"Eagle Air Iceland",\N,"","FEI","ARCTIC EAGLE","Iceland"
"Eagle Air",\N,"","EGR","EAGLE SIERRA","Sierra Leone"
"Eagle Air",\N,"H7","","","Uganda"
"Eagle Aviation France",\N,"","EGN","FRENCH EAGLE","France"
"Eagle Aviation",\N,"","EGU","AFRICAN EAGLE","Uganda"
"Eagle Aviation",\N,"","GYP","GYPSY","United Kingdom"
"Eagle Canyon Airlines",\N,"","TLO","TALON AIR","United States"
"Eagle International",\N,"","SEG","SEN-EAGLE","Senegal"
"Eagle Jet Charter",\N,"","EGJ","EAGLE JET","United States"
"Eaglemed (Ballard Aviation)",\N,"","EMD","EAGLEMED","United States"
"Earth Airlines Services",\N,"","ERX","EARTH AIR","Nigeria"
"East African",\N,"QU","UGX","CRANE","Uganda"
"East African Safari Air Express",\N,"","EXZ","TWIGA","Kenya"
"East African Safari Air",\N,"S9","HSA","DUMA","Kenya"
"East Asia Airlines",\N,"","EMU","","Macao"
"East Asia Airlines",\N,\N,\N,\N,\N
"East Coast Airways",\N,"","ECT","EASTWAY","South Africa"
"East Coast Jets",\N,"","ECJ","EASTCOAST JET","United States"
"Eastern Air Executive",\N,"","EAX","EASTEX","United Kingdom"
"Eastern Airlines",\N,\N,\N,\N,\N
"Eastern Air",\N,"","EAZ","EASAIR","Zambia"
"Eastern Airways",\N,"T3","EZE","EASTFLIGHT","United Kingdom"
"Eastern Australia Airlines",\N,"","EAQ","","Australia"
"Eastern Carolina Aviation",\N,"","ECI","EASTERN CAROLINA","United States"
"Eastern Executive Air Charter",\N,"","GNS","GENESIS","United Kingdom"
"Eastern Express",\N,"","LIS","LARISA","Kazakhstan"
"Eastern Metro Express",\N,"","EME","EMAIR","United States"
"Eastern Pacific Aviation",\N,"","EPB","EAST PAC","Canada"
"Eastern Sky Jets",\N,"","ESJ","EASTERN SKYJETS","United Arab Emirates"
"East Hampton Aire",\N,"","EHA","AIRE HAMPTON","United States"
"East Kansas City Aviation",\N,"","EKC","BLUE GOOSE","United States"
"Eastland Air",\N,"DK","ELA","","Australia"
"East Midlands Helicopters",\N,"","CTK","COSTOCK","United Kingdom"
"East Star Airlines",\N,"","DXH","EAST STAR","China"
"East-West Airlines",\N,"","EWA","EASTWEST","Australia"
"Eastwind Airlines",\N,"W9","SGR","STINGER","United States"
"EasyJet Airline",\N,\N,\N,\N,\N
"easyJet","EasyJet Airline","U2","EZY","EASY","United Kingdom"
"easyJet",\N,\N,\N,\N,\N
"easyJet Switzerland",\N,\N,\N,\N,\N
"Easyjet Switzerland",\N,\N,\N,\N,\N
"Easy Link Aviation Services",\N,"","FYE","FLYME","Nigeria"
"EBA Express",\N,\N,\N,\N,\N
"EBA",\N,\N,\N,\N,\N
"Eckles Aircraft",\N,"","CMN","CIMMARON AIRE","United States"
"Eclipse Aviation",\N,"","EJT","ECLIPSE JET","United States"
"Ecoair",\N,"","DEI","","Algeria"
"Eco Air",\N,"","ECQ","SKYBRIDGE","Nigeria"
"Ecomex Air Cargo",\N,"","ECX","AIR ECOMEX","Angola"
"Ecotour",\N,"","ECD","ECOTOUR","Mexico"
"Ecoturistica de Xcalak",\N,"","XCC","XCALAK","Mexico"
"Ecuatoguineana De Aviacion (EGA)",\N,"","ECV","EQUATOGUINEA","Equatorial Guinea"
"Ecuatorial Cargo",\N,"","EQC","ECUA-CARGO","Equatorial Guinea"
"Ecuavia",\N,"","ECU","ECUAVIA","Ecuador"
"Edelweiss Air",\N,"WK","EDW","EDELWEISS","Switzerland"
"Edgartown Air",\N,"","SLO","SLOW","United States"
